Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Exploded Major Stone,Standardized Stone Name,Rock Class,Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references,flag_extracted,Stone_Potential_Flag,Potential_Tier_Description,Index
558,Skogskyrkogården,Sweden,Early 20th-century landscape and architectural design adapted to a cemetery; nan,Internal (DS/OUV),,1917–1940,Internal (DS/OUV),,,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,Granite ,Granite,Granite,Igneous,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Granite wall (4 km-long surrounding wall), granite cross",Internal (DS/OUV),,,,,,,,,,,,,,Restoration programs for living material and buildings in accordance with original design,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
13,Melka Kunture and Balchit: Archaeological and Palaeontological Sites in the Highland Area of Ethiopia,Ethiopia,"Elevation, Plan; nan",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Obsidian, Tuff, Volcanic Rock, Volcanic Tuff",Obsidian,Obsidian,Igneous,,,,,,,,"Volcanic Glass (Obsidian), Volcanic Tuff",Internal (DS/OUV),,"Volcanic rock, volcanic tuff, sedimentary and alluvial deposits, volcanic glass",Internal (DS/OUV),,Pleistocene (Quaternary),Internal (DS/OUV),,,,,,,,"Glassy (Obsidian), Pyroclastic / Fine-to-Coarse-grained (Tuff)",Internal (DS/OUV),,,,,Local volcanic/obsidian procurement outcrops (Balchit obsidian source),Internal (DS/OUV),,,,,Local (Procured within the Upper Awash Valley / Balchit area),Internal (DS/OUV),,,,,Stratigraphic matrix/layers burying palaified surfaces and tool assemblages,Internal (DS/OUV),,,,,"Lithic Knapping (Oldowan, Acheulean, MSA, LSA techno-complexes)",Internal (DS/OUV),,Seasonal erosion caused by overflows of the Awash River,Internal (DS/OUV),,,,,Excavated sections backfilled; display section protected under site shelter/museum,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
13,Melka Kunture and Balchit: Archaeological and Palaeontological Sites in the Highland Area of Ethiopia,Ethiopia,"Elevation, Plan; nan",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Obsidian, Tuff, Volcanic Rock, Volcanic Tuff",Tuff,Volcanic Rock,Igneous,,,,,,,,"Volcanic Glass (Obsidian), Volcanic Tuff",Internal (DS/OUV),,"Volcanic rock, volcanic tuff, sedimentary and alluvial deposits, volcanic glass",Internal (DS/OUV),,Pleistocene (Quaternary),Internal (DS/OUV),,,,,,,,"Glassy (Obsidian), Pyroclastic / Fine-to-Coarse-grained (Tuff)",Internal (DS/OUV),,,,,Local volcanic/obsidian procurement outcrops (Balchit obsidian source),Internal (DS/OUV),,,,,Local (Procured within the Upper Awash Valley / Balchit area),Internal (DS/OUV),,,,,Stratigraphic matrix/layers burying palaified surfaces and tool assemblages,Internal (DS/OUV),,,,,"Lithic Knapping (Oldowan, Acheulean, MSA, LSA techno-complexes)",Internal (DS/OUV),,Seasonal erosion caused by overflows of the Awash River,Internal (DS/OUV),,,,,Excavated sections backfilled; display section protected under site shelter/museum,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
13,Melka Kunture and Balchit: Archaeological and Palaeontological Sites in the Highland Area of Ethiopia,Ethiopia,"Elevation, Plan; nan",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Obsidian, Tuff, Volcanic Rock, Volcanic Tuff",Volcanic Rock,Volcanic Rock,Igneous,,,,,,,,"Volcanic Glass (Obsidian), Volcanic Tuff",Internal (DS/OUV),,"Volcanic rock, volcanic tuff, sedimentary and alluvial deposits, volcanic glass",Internal (DS/OUV),,Pleistocene (Quaternary),Internal (DS/OUV),,,,,,,,"Glassy (Obsidian), Pyroclastic / Fine-to-Coarse-grained (Tuff)",Internal (DS/OUV),,,,,Local volcanic/obsidian procurement outcrops (Balchit obsidian source),Internal (DS/OUV),,,,,Local (Procured within the Upper Awash Valley / Balchit area),Internal (DS/OUV),,,,,Stratigraphic matrix/layers burying palaified surfaces and tool assemblages,Internal (DS/OUV),,,,,"Lithic Knapping (Oldowan, Acheulean, MSA, LSA techno-complexes)",Internal (DS/OUV),,Seasonal erosion caused by overflows of the Awash River,Internal (DS/OUV),,,,,Excavated sections backfilled; display section protected under site shelter/museum,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
13,Melka Kunture and Balchit: Archaeological and Palaeontological Sites in the Highland Area of Ethiopia,Ethiopia,"Elevation, Plan; nan",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"Early Hominins (Homo erectus, Homo heidelbergensis, archaic Homo sapiens)",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Obsidian, Tuff, Volcanic Rock, Volcanic Tuff",Volcanic Tuff,Volcanic Rock,Igneous,,,,,,,,"Volcanic Glass (Obsidian), Volcanic Tuff",Internal (DS/OUV),,"Volcanic rock, volcanic tuff, sedimentary and alluvial deposits, volcanic glass",Internal (DS/OUV),,Pleistocene (Quaternary),Internal (DS/OUV),,,,,,,,"Glassy (Obsidian), Pyroclastic / Fine-to-Coarse-grained (Tuff)",Internal (DS/OUV),,,,,Local volcanic/obsidian procurement outcrops (Balchit obsidian source),Internal (DS/OUV),,,,,Local (Procured within the Upper Awash Valley / Balchit area),Internal (DS/OUV),,,,,Stratigraphic matrix/layers burying palaified surfaces and tool assemblages,Internal (DS/OUV),,,,,"Lithic Knapping (Oldowan, Acheulean, MSA, LSA techno-complexes)",Internal (DS/OUV),,Seasonal erosion caused by overflows of the Awash River,Internal (DS/OUV),,,,,Excavated sections backfilled; display section protected under site shelter/museum,Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
1721,Umm Al-Jimāl,Jordan,"Rural settlement, domestic and religious architecture, Roman military buildings re-purposed; nan",Internal (DS/OUV),,5th century CE to end of 8th century CE (earliest structures date to 1st century CE),Internal (DS/OUV),,"Nabataean, Roman, Byzantine, Early Islamic, Hauranian",Internal (DS/OUV),,(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared;,Internal (DS/OUV),,Basalt,Basalt,Basalt,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,basalt,Internal (DS/OUV),,,,,Hauran basaltic plateau,Internal (DS/OUV),,,,,,,,,,,,,,Jordan,Internal (DS/OUV),,Local (Hauran basaltic plateau),Internal (DS/OUV),,,,,"Multi-storey houses, courtyards, churches, military buildings, town wall, reservoirs/water channels",Internal (DS/OUV),,Capitals,Internal (DS/OUV),,Hauranian building styles and designs (dry/basaltic masonry),Internal (DS/OUV),,,,,,,,"Minimal restoration; Mostly consolidation, limited anastylosis, reconstruction of House 119",Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
243,Ellora Caves,India,"Rock-cut architecture (Viharas/Monasteries, Chaityagriha/Sanctuary, and Monolithic Temples); nan",Internal (DS/OUV),,"5th century to 12th century A.D. (Three phases: Buddhist 5th–8th c., Brahmanical 7th–10th c., Jaina 9th–12th c.)",Internal (DS/OUV),,"Ancient India (Buddhism, Brahmanism/Hinduism, and Jainism)",Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,Basalt,Basalt,Basalt,Igneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direct in-situ rock excavation (Charanandri Hills / Basalt Cliff),Internal (DS/OUV),,India,Internal (DS/OUV),,Local (in-situ monolithic excavation),Internal (DS/OUV),,,,,"Excavated sanctuaries, pillared halls (mandapas), rock-cut monolithic temples, monasteries (viharas)",Internal (DS/OUV),,"Sculptured compositions, high plastic quality relief carvings, and ceiling paintings",Internal (DS/OUV),,Rock-cut monolithic excavation (dug directly into the cliff side),Internal (DS/OUV),,Seepage and cracking in the caves,Internal (DS/OUV),,,,,"Comprehensive Conservation Management Plan implementation, condition survey",Internal (DS/OUV),,Good,,,Yes,,,,Tier 9: Unflagged,
1063,Tokaj Wine Region Historic Cultural Landscape,Hungary,"Wine Cellars (vaulted & excavated), Terraces, Built Stone Walls, Hedges, Historic Villages/Towns, Churches; nan",Internal (DS/OUV),,"Since 1110 (e.g., Cellar of King Kalman in Tarcal); Documented history from 1561",Internal (DS/OUV),,"Hungarian / Viticultural Tradition (survived over 1,000 years)",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,Volcanic Rock,Volcanic Rock,Volcanic Rock,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,"Volcanic Rocks (volcanic slopes, volcanic rocks into which cellars are carved)",Internal (DS/OUV),,,,,Zemplén Mountains foothills,Internal (DS/OUV),,,,,,,,,,,NA (Mines/quarries mentioned generally under threats),Internal (DS/OUV),,Hungary,Internal (DS/OUV),,Local (excavated directly into local volcanic rocks),Internal (DS/OUV),,,,,"Wine cellar excavation/vaulting, terraces, built stone walls, base structures",Internal (DS/OUV),,,,,"Built stone walls, hand-carved underground cellars, vaulted and excavated cellars",Internal (DS/OUV),,"Disappearance of wetlands, impact of mines/quarries, climate change threats",Internal (DS/OUV),,,,,Restoration in conformity with the Venice Charter over the past half-century,Internal (DS/OUV),,Excellent,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
476,Chongoni Rock-Art Area,Malawi,Rock art shelters / Rock overhangs; nan,Internal (DS/OUV),,Late Stone Age to 20th century,Internal (DS/OUV),,"BaTwa hunter-gatherers, Chewa agriculturalists, Ngoni",Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (vi) to be directly or tangibly associated with events or living traditions, with ideas, or with beliefs, with artistic and literary works of outstanding universal significance;",Internal (DS/OUV),,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protective setting (Topography of rock overhangs),Internal (DS/OUV),,Surface/canvas for rock paintings,Internal (DS/OUV),,,,,"Natural weathering processes, water ingress",Internal (DS/OUV),,,,,,,,Excellent,,,Yes,,,,Tier 9: Unflagged,
202,Ancient City of Sigiriya,Sri Lanka,rock art; nan,,,477–495,Internal (DS/OUV),,"NA (King Kassapa I is mentioned, but no specific civilization)",Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",,,Granite,Granite,Granite,Igneous,Internal (DS/OUV),,Internal (DS/OUV),," Bricks, Plaster",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used as a foundational peak (180m high) and for a gigantic lion structure (galleries/staircases emerging from mouth).,Internal (DS/OUV),,,,,Constructed of bricks and plaster,Internal (DS/OUV),,,,,,,,,,,,,,Yes,,,,Tier 9: Unflagged,
1117,Landscape of the Pico Island Vineyard Culture,Portugal,"Linear walls, rectangular plots (currais), manor houses, conventional houses, wine cellars, warehouses, churches, pathways, wells, ports, ramps; nan",Internal (DS/OUV),,15th century (reached peak in the 19th century),Internal (DS/OUV),,First settlers (15th century) / Generations of farmers (Specific civilization name NA),Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Basalt, Lava",Basalt,Basalt,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,,,,,,,,,,Black,Internal (DS/OUV),,"Irregular, weatherworn",Internal (DS/OUV),,,,,,,,,,,Local,Internal (DS/OUV),,,,,Construction of protective walls for plots (currais) against wind and salt spray; buildings,Internal (DS/OUV),,,,,Stone-walled / linear walls (Specific masonry technique name NA),Internal (DS/OUV),,,,,Threat noted: Importing of stone for re-building that is not consistent with local materials,Internal (DS/OUV),,"Maintenance and recovery of landscape, reconstructing ruins, removing invasive plants",Internal (DS/OUV),,Good,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
1117,Landscape of the Pico Island Vineyard Culture,Portugal,"Linear walls, rectangular plots (currais), manor houses, conventional houses, wine cellars, warehouses, churches, pathways, wells, ports, ramps; nan",Internal (DS/OUV),,15th century (reached peak in the 19th century),Internal (DS/OUV),,First settlers (15th century) / Generations of farmers (Specific civilization name NA),Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Basalt, Lava",Lava,Volcanic Rock,Igneous,Internal (DS/OUV),,Internal (DS/OUV),,,,,,,,,,,,,,,,,Black,Internal (DS/OUV),,"Irregular, weatherworn",Internal (DS/OUV),,,,,,,,,,,Local,Internal (DS/OUV),,,,,Construction of protective walls for plots (currais) against wind and salt spray; buildings,Internal (DS/OUV),,,,,Stone-walled / linear walls (Specific masonry technique name NA),Internal (DS/OUV),,,,,Threat noted: Importing of stone for re-building that is not consistent with local materials,Internal (DS/OUV),,"Maintenance and recovery of landscape, reconstructing ruins, removing invasive plants",Internal (DS/OUV),,Good,Internal (DS/OUV),,Yes,,,,Tier 9: Unflagged,
1577,Budj Bim Cultural Landscape,Australia,"Aquaculture system (channels, weirs, dams, ponds, sinkholes); nan",Internal (DS/OUV),,"Over a period of at least 6,600 years",Internal (DS/OUV),,Gunditjmara Aboriginal people,Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Volcanic rock, Lava, Stone",Volcanic rock,Volcanic Rock,Igneous,Internal (DS/OUV),,,,,,,,,,Volcanic rock / Lava flow,Internal (DS/OUV),,,,,Budj Bim lava flows,,,,,,,,,,,,,,,Australia,Internal (DS/OUV),,"Local (""abundant local volcanic rock"")",Internal (DS/OUV),,,,,"Constructed channels, weirs, and dams for water flow management",Internal (DS/OUV),,,,,"Stone-walled facilities, stone weirs",Internal (DS/OUV),,,,,,,,Reinstatement of traditional water flows via the construction of a cultural weir in 2010,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
1577,Budj Bim Cultural Landscape,Australia,"Aquaculture system (channels, weirs, dams, ponds, sinkholes); nan",Internal (DS/OUV),,"Over a period of at least 6,600 years",Internal (DS/OUV),,Gunditjmara Aboriginal people,Internal (DS/OUV),,"(iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (v) to be an outstanding example of a traditional human settlement, land-use, or sea-use which is representative of a culture (or cultures), or human interaction with the environment especially when it has become vulnerable under the impact of irreversible change;",Internal (DS/OUV),,"Volcanic rock, Lava, Stone",Lava,Volcanic Rock,Igneous,Internal (DS/OUV),,,,,,,,,,Volcanic rock / Lava flow,Internal (DS/OUV),,,,,Budj Bim lava flows,,,,,,,,,,,,,,,Australia,Internal (DS/OUV),,"Local (""abundant local volcanic rock"")",Internal (DS/OUV),,,,,"Constructed channels, weirs, and dams for water flow management",Internal (DS/OUV),,,,,"Stone-walled facilities, stone weirs",Internal (DS/OUV),,,,,,,,Reinstatement of traditional water flows via the construction of a cultural weir in 2010,Internal (DS/OUV),,Excellent,,,Yes,,,,Tier 9: Unflagged,
